Gene_acc,Gene_id,bsf,pcf,rank_bsf,rank_pcf,Desc,prot_group
6503,Tb927.8.3050,5.68,5.14,3062,2754,"Chitobiase/beta-hexosaminidase C-terminal domain containing protein, putative",PG5541
6504,Tb927.8.3060,6.84,6.73,5527,5746,"metallo-peptidase, Clan MF, Family M17",PG5542
6505,Tb927.8.3070,5.74,6.08,3212,4657,"hypothetical protein, conserved",PG5543
6506,Tb927.8.3080,3.44,3.65,701,1124,"hypothetical protein, conserved",PG5544
6507,Tb927.8.3090,3.29,6.07,285,4628,Cardiolipin-dependent protein 16kDa,PG5545
6508,Tb927.8.3100,7.38,6.4,6163,5258,"coronin, putative",PG5546
6509,Tb927.8.3110,4.43,5.97,1128,4400,Mitochondrial ribosomal protein S9,PG5547
6510,Tb11.v5.0685,4.43,5.97,1128,4400,"hypothetical protein, conserved",PG5547
6511,Tb927.8.3120,3.35,3.61,501,804,"Uncharacterised protein family UPF0546, putative",PG5548
6512,Tb927.8.3130,3.36,3.53,537,149,Mitoribosomal SSU assembly factor 14,PG5549
6513,Tb927.8.3140,3.26,3.6,171,726,"SIR2-like protein 4, putative",PG5550
6514,Tb927.8.3150,7.8,7.89,6379,6508,"T-complex protein 1, gamma subunit, putative",PG5551
6515,Tb927.8.3160,6.14,5.91,4175,4284,"hypothetical protein, conserved",PG5552
6516,Tb927.8.3170,4.83,5.13,1469,2736,kinetoplast ribosomal PPR-repeat containing protein 9,PG5553
6517,Tb927.8.3180,5.05,4.28,1744,2149,"Protein of unknown function (DUF3250), putative",PG5554
6518,Tb927.8.3190,4.69,3.59,1336,579,"hypothetical protein, conserved",PG5555
6519,Tb927.8.3200,3.83,3.75,939,1611,Rapamycin-insensitive companion of TOR2,PG5556
6520,Tb927.8.3210,5.82,5.62,3400,3607,"hypothetical protein, conserved",PG5557
6521,Tb927.8.3220,3.25,3.6,154,676,Exodeoxyribonuclease 1,PG5558
6522,Tb927.8.3230,5.14,4.88,1926,2428,"hypothetical protein, conserved",PG5559
6523,Tb927.8.3240,3.66,3.6,887,699,"lathosterol oxidase, putative",PG5560
6524,Tb927.8.3250,6.48,5.85,4959,4147,"dynein heavy chain, putative",PG5561
6525,Tb927.8.3260,3.29,6.19,283,4896,"YceI-like domain containing protein, putative",PG5562
6526,Tb927.8.3270,5.98,6.3,3818,5094,hypothetical protein,PG5563
6527,Tb927.8.3280,5.95,3.97,3729,2012,"Beta-lactamase superfamily domain containing protein, putative",PG5564
6528,Tb927.8.3300,5.08,5.82,1812,4083,Mitoribosomal LSU assembly factor 12,PG5565
6529,Tb927.8.3310,5.85,5.63,3481,3636,Elongator-like Protein 3b,PG5566
6530,Tb11.v5.0520,5.85,5.63,3481,3636,"acetyltransferase, putative",PG5566
6531,Tb927.8.3320,3.45,5.1,713,2696,"Mitochondrial ATP synthase subunit, putative",PG5567
6532,Tb11.v5.0519,3.45,5.1,713,2696,"hypothetical protein, conserved",PG5567
6533,Tb927.8.3340,6.47,5.08,4936,2679,"hypothetical protein, conserved",PG5568
6534,Tb927.8.3350,4.81,3.8,1447,1741,"DNA polymerase theta (helicase domain only), putative",PG5569
6535,Tb11.v5.0792,4.81,3.8,1447,1741,"DNA polymerase theta (helicase domain only), putative",PG5569
6536,Tb927.8.3370,5.36,3.79,2330,1710,"Ran-binding protein, putative",PG5570
6537,Tb927.8.3380,6.24,6.86,4414,5882,succinate dehydrogenase iron-sulfur subunit,PG5571
6538,Tb927.8.3410,6.0,4.99,3845,2546,"Inositol hexakisphosphate, putative",PG5572
6539,Tb927.8.3430,3.25,3.88,150,1888,"Meckel syndrome type 1 protein, putative",PG5573
6540,Tb927.8.3450,5.51,4.12,2629,2111,"hypothetical protein, conserved",PG5574
6541,Tb927.8.3460,6.35,5.75,4670,3891,"Ring finger domain containing protein, putative",PG5575
6542,Tb927.8.3470,6.81,6.12,5485,4749,"Vesicle transport v-SNARE protein N-terminus, putative",PG5576
6543,Tb927.8.3480,3.27,3.66,225,1179,"hypothetical protein, conserved",PG5577
6544,Tb927.8.3490,5.52,5.03,2672,2598,"Gryzun, putative trafficking through Golgi, putative",PG5578
6545,Tb927.8.3500,3.34,3.55,470,248,mms19 nucleotide excision repair protein homolog,PG5579
6546,Tb927.8.3510,5.9,5.47,3632,3312,"thymidylate kinase, putative",PG5580
6547,Tb927.8.3910,5.9,5.47,3632,3312,"thymidylate kinase, putative",PG5580
6548,Tb11.v5.0738,5.9,5.47,3632,3312,"thymidylate kinase, putative",PG5580
6549,Tb927.8.3520,5.71,5.23,3144,2890,"hypothetical protein, conserved",PG5581
6550,Tb927.8.3521,5.96,3.58,3768,485,hypothetical protein,PG5582
6551,Tb927.8.3530,8.91,8.44,6628,6614,"glycerol-3-phosphate dehydrogenase [NAD+], glycosomal",PG5583
6552,Tb927.8.3540,5.17,4.8,1972,2356,"hypothetical protein, conserved",PG5584
6553,Tb927.8.3550,6.9,5.52,5636,3392,"mitogen-activated protein kinase 3, putative",PG5585
6554,Tb927.8.3560,7.04,3.79,5803,1724,DNA repair and recombination helicase protein PIF5,PG5586
6555,Tb927.8.3580,3.26,3.91,166,1934,"mitochondrial chaperone BCS1, putative",PG5587
6556,Tb927.8.3590,5.79,5.35,3317,3087,"hypothetical protein, conserved",PG5588
6557,Tb927.8.3600,3.3,3.76,350,1635,"hypothetical protein, conserved",PG5589
6558,Tb927.8.3610,5.61,3.9,2888,1929,"AKAP7 2'5' RNA ligase-like domain containing protein, putative",PG5590
6559,Tb927.8.3620,3.29,3.65,300,1069,"folate transporter, putative",PG5591
6560,Tb927.8.3630,6.39,6.05,4738,4583,"folate transporter, putative",PG5592
6561,Tb927.8.3650,6.39,6.05,4738,4583,"folate transporter, putative",PG5592
6562,Tb11.v5.0766,6.39,6.05,4738,4583,"folate transporter, putative",PG5592
6563,Tb927.8.3640,5.62,3.6,2913,701,"JAB1/Mov34/MPN/PAD-1 ubiquitin protease, putative",PG5593
6564,Tb927.8.3660,6.37,5.98,4705,4429,protein transport protein SEC23,PG5594
6565,Tb927.8.3680,6.2,5.15,4331,2757,kinetoplastid kinetochore protein 4,PG5595
6566,Tb927.8.3690,7.08,6.75,5844,5761,"isocitrate dehydrogenase [NADP], mitochondrial precursor, putative",PG5596
6567,Tb927.8.3700,3.74,3.56,910,312,"hypothetical protein, conserved",PG5597
6568,Tb927.8.3710,5.99,5.48,3821,3326,3'-5' exonuclease,PG5598
6569,Tb927.8.3720,4.74,3.6,1377,642,SUMO-interacting motif-containing protein,PG5599
6570,Tb927.8.3750,7.48,6.97,6230,5981,nucleolar protein 56,PG5600
6571,Tb927.8.3770,7.28,5.97,6073,4406,"Mitogen-activated protein kinase 10, putative",PG5601
6572,Tb927.8.3780,6.41,5.76,4795,3916,"MORN repeat, putative",PG5602
6573,Tb927.8.3790,7.24,3.93,6030,1965,"paraflagellar rod component, putative",PG5603
6574,Tb927.8.3800,6.22,3.67,4365,1220,"guanosine diphosphatase, putative",PG5604
6575,Tb927.8.3810,6.27,6.01,4495,4507,"hypothetical protein, conserved",PG5605
6576,Tb927.8.3820,6.53,5.5,5049,3374,Stress granule protein,PG5606
6577,Tb927.8.3830,4.43,3.59,1122,610,mitochondrial,PG5607
6578,Tb927.8.3840,6.68,5.88,5299,4227,"hypothetical protein, conserved",PG5608
6579,Tb927.8.3850,5.03,3.64,1721,1026,"PSP1 C-terminal conserved region, putative",PG5609
6580,Tb927.8.3860,5.75,5.0,3224,2565,cytosolic iron-sulfur protein assembly 1,PG5610
6581,Tb927.8.3870,6.65,5.85,5251,4149,Nucleolar protein 127,PG5611
6582,Tb11.v5.0681,6.65,5.85,5251,4149,"hypothetical protein, conserved",PG5611
6583,Tb927.8.3890,6.35,3.56,4674,327,"hypothetical protein, conserved",PG5612
6584,Tb927.8.3900,6.35,3.56,4674,327,"hypothetical protein, conserved",PG5612
6585,Tb927.8.3920,4.72,4.07,1361,2090,mms19 nucleotide excision repair protein homolog,PG5613
6586,Tb11.v5.0737,4.72,4.07,1361,2090,"hypothetical protein, conserved",PG5613
6587,Tb927.8.3930,5.43,3.77,2472,1672,"Gryzun, putative trafficking through Golgi, putative",PG5614
6588,Tb927.8.3950,6.29,6.08,4533,4641,"hypothetical protein, conserved",PG5615
6589,Tb927.8.3960,4.9,6.07,1557,4633,"hypothetical protein, conserved",PG5616
6590,Tb927.8.3970,6.39,6.29,4756,5070,"oxidoreductase, putative",PG5617
6591,Tb927.8.3980,5.9,5.46,3615,3302,chromatin assembly factor 1 subunit A,PG5618
6592,Tb927.8.3990,5.64,3.63,2977,972,"hypothetical protein, conserved",PG5619
6593,Tb927.8.4000,5.22,3.56,2055,298,"ABC1 family, putative",PG5620
6594,Tb927.8.4000,5.22,3.56,2055,298,"ABC1 family, putative",PG5620
6595,Tb927.8.4010,3.19,6.58,17,5545,Flagellum adhesion protein 1,PG5621
6596,Tb927.8.4120,6.11,3.6,4122,708,"zinc finger protein family member, putative",PG5622
6597,Tb927.8.4070,6.11,3.6,4122,708,"zinc finger protein family member, putative",PG5622
6598,Tb927.8.4020,6.11,3.6,4122,708,Zinc finger CCCH domain-containing protein 24,PG5622
6599,Tb927.8.4090,3.43,3.59,690,603,"endonuclease G, putative",PG5623
6600,Tb927.8.4040,3.43,3.59,690,603,"endonuclease G, putative",PG5623
6601,Tb927.8.4100,3.33,6.49,453,5418,FLA1-binding protein,PG5624
6602,Tb927.8.4050,3.33,6.49,453,5418,FLA1-binding protein,PG5624
6603,Tb927.8.4060,6.82,3.59,5512,566,"Flagellum adhesion protein 2, putative",PG5625
6604,Tb927.8.4130,5.9,3.63,3628,906,"class I transcription factor A, subunit 5b",PG5626
6605,Tb927.8.4140,4.78,4.44,1415,2191,Anaphase-promoting complex-associated protein AP3,PG5627
6606,Tb927.8.4150,6.45,5.63,4907,3623,rhomboid-like protein,PG5628
6607,Tb927.8.4160,5.71,4.72,3153,2315,"hypothetical protein, conserved",PG5629
6608,Tb927.8.4170,5.27,5.36,2137,3121,"RNA-binding protein, putative",PG5630
6609,Tb927.8.4180,3.7,3.55,900,284,tRNA-specific adenosine deaminase,PG5631
6610,Tb927.8.4190,6.6,6.38,5173,5232,"hypothetical protein, conserved",PG5632
6611,Tb927.8.4200,3.31,3.58,354,532,"hypothetical protein, conserved",PG5633
6612,Tb927.8.4210,7.37,7.15,6153,6130,"basal body component, putative",PG5634
6613,Tb927.8.4220,7.09,5.64,5860,3643,"hypothetical protein, conserved",PG5635
6614,Tb927.8.4230,5.92,6.03,3659,4536,"hypothetical protein, conserved",PG5636
6615,Tb927.8.4240,5.34,4.79,2276,2352,"hypothetical protein, conserved",PG5637
6616,Tb927.8.4250,5.42,5.98,2441,4445,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit, putative",PG5638
6617,Tb927.8.4270,5.85,5.6,3478,3553,"hypothetical protein, conserved",PG5639
6618,Tb927.8.4280,7.63,3.8,6315,1746,"nuclear transport factor 2, putative",PG5640
6619,Tb927.8.4290,5.8,5.76,3358,3904,"Ribosome biogenesis protein Nop16, putative",PG5641
6620,Tb927.8.4310,4.34,3.68,1069,1300,"hypothetical protein, conserved",PG5642
6621,Tb927.8.4320,5.31,5.04,2220,2615,"hypothetical protein, conserved",PG5643
6622,Tb927.8.4330,7.64,7.25,6319,6212,small GTP-binding protein Rab11,PG5644
6623,Tb927.8.4340,6.2,3.56,4329,314,"hypothetical protein, conserved",PG5645
6624,Tb927.8.4360,5.83,3.55,3424,253,"hypothetical protein, conserved",PG5646
6625,Tb927.8.4370,6.14,4.92,4181,2460,"hypothetical protein, conserved",PG5647
6626,Tb927.8.4380,6.85,7.15,5555,6133,Archaic translocase of outer membrane 12 kDa subunit,PG5648
6627,Tb927.8.4390,6.26,5.32,4456,3038,"translation initiation factor eIF-2B subunit beta, putative",PG5649
6628,Tb927.8.4400,6.94,6.68,5681,5670,"Outer dynein arm docking complex protein 1, putative",PG5650
6629,Tb927.8.4410,3.33,3.49,449,27,"ARP2/3 complex subunit, putative",PG5651
6630,Tb927.8.4420,3.26,3.71,163,1420,"hypothetical protein, conserved",PG5652
6631,Tb927.8.4430,8.31,7.64,6564,6413,uridine phosphorylase,PG5653
6632,Tb927.8.4440,5.12,3.84,1879,1824,mitochondrial carrier protein,PG5654
6633,Tb927.8.4450,6.62,6.54,5206,5485,"RNA-binding protein, putative",PG5655
6634,Tb927.8.4460,6.23,5.73,4389,3842,"Domain of Unknown Function (DUF1042), putative",PG5656
6635,Tb927.8.4480,6.1,3.99,4119,2027,"hypothetical protein, conserved",PG5657
6636,Tb927.8.4500,6.88,6.36,5605,5195,Eukaryotic translation initiation factor 4 gamma 5,PG5658
6637,Tb11.v5.0763,6.88,6.36,5605,5195,"Eukaryotic translation initiation factor 4 gamma 5, putative",PG5658
6638,Tb927.8.4510,5.67,3.6,3037,717,Nucleoside diphosphate kinase 4,PG5659
6639,Tb927.8.4520,5.8,3.47,3356,15,"hypothetical protein, conserved",PG5660
6640,Tb927.8.4540,7.62,7.17,6313,6147,"PAB1-binding protein , putative",PG5661
6641,Tb927.8.4550,4.86,6.32,1499,5126,"Mitochondrial SSU ribosomal protein, putative",PG5662
6642,Tb927.8.4560,5.07,4.41,1792,2182,"hypothetical protein, conserved",PG5663
6643,Tb927.8.4570,6.49,5.43,4974,3228,"Zinc finger, C3HC4 type (RING finger), putative",PG5664
6644,Tb927.8.4580,7.23,7.14,6020,6127,Basal body protein,PG5665
6645,Tb927.8.4590,5.52,6.11,2655,4733,"hypothetical protein, conserved",PG5666
6646,Tb927.8.4600,5.16,3.62,1942,825,"Zinc finger, C3HC4 type (RING finger), putative",PG5667
6647,Tb927.8.4610,6.41,6.65,4797,5639,Ras-related protein RabX1,PG5668
6648,Tb927.8.4620,5.87,3.92,3538,1947,"small GTP-binding protein Rab7, putative",PG5669
6649,Tb927.8.4640,7.13,6.71,5913,5721,Component of motile flagella 19,PG5670
6650,Tb927.8.4660,6.5,4.61,4991,2248,"hypothetical protein, conserved",PG5671
6651,Tb11.v5.0863,6.5,4.61,4991,2248,"hypothetical protein, conserved",PG5671
6652,Tb927.8.4670,3.27,3.61,210,810,"hypothetical protein, conserved",PG5672
6653,Tb927.8.4680,5.42,3.71,2450,1437,"Spinocerebellar ataxia type 10 protein domain containing protein, putative",PG5673
6654,Tb927.8.4690,6.32,6.22,4604,4957,"hypothetical protein, conserved",PG5674
6655,Tb927.8.4760,5.14,3.57,1915,409,kinetoplastid kinetochore protein 20,PG5675
6656,Tb927.8.4760,5.14,3.57,1915,409,kinetoplastid kinetochore protein 20,PG5675
6657,Tb927.8.4770,6.72,7.02,5358,6032,small GTP-binding protein Rab18,PG5676
6658,Tb927.8.4780,6.77,6.08,5427,4653,Flagellar Member 3,PG5677
6659,Tb927.8.4790,6.1,5.35,4117,3105,"Putative snoRNA binding domain containing protein, putative",PG5678
6660,Tb927.8.4800,5.4,3.7,2393,1390,"hypothetical protein, conserved",PG5679
6661,Tb927.8.4810,6.86,7.46,5564,6315,prohibitin 1,PG5680
6662,Tb927.8.4820,6.58,5.98,5131,4424,eukaryotic translation initiation factor 4 gamma 3,PG5681
6663,Tb11.v5.0659,6.58,5.98,5131,4424,"Eukaryotic translation initiation factor 4 gamma 3, putative",PG5681
6664,Tb927.8.4830,5.5,3.76,2613,1646,u1 small nuclear ribonucleoprotein 70 kDa,PG5682
6665,Tb927.8.4840,5.11,3.5,1860,61,"kinesin, putative",PG5683
6666,Tb927.8.4850,5.7,3.73,3125,1511,"hypothetical protein, conserved",PG5684
6667,Tb927.8.4860,3.67,3.82,889,1785,kinetoplast ribosomal PPR-repeat containing protein 10,PG5685
6668,Tb927.8.4870,6.44,6.02,4873,4520,Component of motile flagella 6,PG5686
6669,Tb927.8.4880,5.55,4.66,2727,2273,DNA polymerase alpha catalytic subunit,PG5687
6670,Tb927.8.4890,7.14,3.77,5925,1659,"endoplasmic reticulum oxidoreductin, putative",PG5688
6671,Tb927.8.4900,3.36,3.59,536,615,"hypothetical protein, conserved",PG5689
6672,Tb11.v5.0862,3.36,3.59,536,615,"hypothetical protein, conserved",PG5689
6673,Tb927.8.4910,7.32,3.91,6107,1932,"hypothetical protein, conserved",PG5690
6674,Tb927.8.4920,3.31,3.67,353,1241,"hypothetical protein, conserved",PG5691
6675,Tb927.8.4930,6.06,6.43,4010,5325,"hypothetical protein, conserved",PG5692
6676,Tb927.8.4940,5.79,5.93,3322,4318,"hypothetical protein, conserved",PG5693
6677,Tb927.8.4950,4.29,6.1,1052,4702,Kinesin Localized to the Ingressing Furrow,PG5694
6678,Tb927.8.5020,6.5,5.81,5000,4044,"hypothetical protein, conserved",PG5695
6679,Tb927.8.5030,6.71,7.29,5343,6245,"transport protein particle (TRAPP) component, Bet3, putative",PG5696
6680,Tb927.8.5040,5.86,5.62,3513,3587,"EMG1/NEP1 methyltransferase, putative",PG5697
6681,Tb927.8.5050,6.34,3.64,4653,1054,"OTU-like cysteine protease, putative",PG5698
6682,Tb927.8.5060,6.29,5.84,4530,4117,ADP-ribosylation factor-like protein 6,PG5699
6683,Tb927.8.5070,6.12,6.73,4140,5744,"hypothetical protein, conserved",PG5700
6684,Tb927.8.5080,5.65,3.65,3009,1137,"fatty-acid amide hydrolase, putative",PG5701
6685,Tb927.8.5090,6.07,5.48,4039,3321,DNA-directed RNA polymerase I largest subunit,PG5702
6686,Tb11.v5.0723,6.07,5.48,4039,3321,"DNA-directed rna polymerase I largest subunit, putative",PG5702
6687,Tb927.8.5100,6.21,4.87,4340,2414,"hypothetical protein, conserved",PG5703
6688,Tb927.8.5110,3.29,4.42,299,2188,"hypothetical protein, conserved",PG5704
6689,Tb927.8.5120,6.91,8.0,5647,6535,cytochrome c,PG5705
6690,Tb927.8.5130,4.51,4.83,1176,2381,Present in the outer mitochondrial membrane proteome 41,PG5706
6691,Tb927.8.5140,6.24,3.58,4410,536,"diacylglycerol kinase, putative",PG5707
6692,Tb927.8.5150,3.28,3.61,249,772,"hypothetical protein, conserved",PG5708
6693,Tb927.8.5170,5.37,4.92,2357,2470,"hypothetical protein, conserved",PG5709
6694,Tb927.8.5180,6.32,6.19,4602,4901,U6 snRNA-associated sm-like protein Lsm2,PG5710
6695,Tb927.8.5200,4.44,5.85,1137,4129,"Mitochondrial SSU ribosomal protein, putative",PG5711
6696,Tb927.8.5220,5.43,5.49,2471,3341,"hypothetical protein, conserved",PG5712
6697,Tb927.8.5230,6.86,6.33,5571,5148,"peptidyl-prolyl cis-trans isomerase, putative",PG5713
6698,Tb927.8.5240,5.55,5.52,2726,3413,"Domain of unknown function DUF221, putative",PG5714
6699,Tb927.8.5250,7.07,6.6,5842,5566,"delta-coat protein, putative",PG5715
6700,Tb927.8.5280,5.84,5.35,3447,3094,mitochondrial ribosomal protein s34,PG5716
6701,Tb927.8.5290,6.42,5.49,4829,3350,"WW domain containing protein, putative",PG5717
6702,Tb927.8.5300,5.64,5.77,2963,3931,"hypothetical protein, conserved",PG5718
6703,Tb927.8.5310,3.42,5.81,673,4047,"Polyketide cyclase / dehydrase and lipid transport, putative",PG5719
6704,Tb927.8.5320,5.89,3.63,3578,931,"hypothetical protein, conserved",PG5720
6705,Tb927.8.5330,7.27,6.9,6051,5928,"tyrosyl/methionyl-tRNA synthetase, putative",PG5721
6706,Tb927.8.5370,5.91,5.82,3645,4065,"hypothetical protein, conserved",PG5722
6707,Tb927.8.5380,7.58,7.71,6292,6445,"ubiquitin fold modifier protein, putative",PG5723
6708,Tb927.8.5390,4.93,4.51,1585,2213,"cdc2-related protein kinase 4, putative",PG5724
6709,Tb927.8.540,3.57,3.67,840,1227,"N-terminal region of Chorein, a TM vesicle-mediated sorter, putative",PG5725
6710,Tb927.8.5400,5.53,5.58,2677,3534,"hypothetical protein, conserved",PG5726
6711,Tb927.8.5410,4.61,5.02,1271,2594,"hypothetical protein, conserved",PG5727
6712,Tb927.8.5420,3.19,5.51,27,3389,"methyltransferase domain containing protein, putative",PG5728
6713,Tb927.8.5430,5.51,5.26,2637,2931,"Snf7, putative",PG5729
6714,Tb927.8.5450,6.18,3.9,4271,1921,Eflornithine transporter AAT6,PG5730
6715,Tb927.8.5460,8.19,3.63,6520,981,Flagellar calcium-binding 44 kDa protein,PG5731
6716,Tb11.v5.0797,8.19,3.63,6520,981,flagellar calcium-binding protein,PG5731
6717,Tb927.8.5465,8.19,3.63,6520,981,flagellar calcium-binding 24 kDa protein,PG5731
6718,Tb927.8.5440,8.19,3.63,6520,981,flagellar calcium-binding 24 kDa protein,PG5731
6719,Tb11.v5.0798,8.19,3.63,6520,981,flagellar calcium-binding protein,PG5731
6720,Tb927.8.5470,8.19,3.63,6520,981,flagellar calcium-binding 24 kDa protein,PG5731
6721,Tb927.8.5480,5.72,3.63,3173,912,"hypothetical protein, conserved",PG5732
6722,Tb927.8.5490,5.98,5.31,3796,3025,"Nucleolar protein,Nop52, putative",PG5733
6723,Tb927.8.550,5.45,6.87,2529,5903,"peptide methionine sulfoxide reductase, putative",PG5734
6724,Tb927.8.5510,6.91,5.71,5650,3806,"apurinic/apyrimidinic endonuclease, putative",PG5735
6725,Tb927.8.5520,6.48,5.86,4969,4159,"hypothetical protein, conserved",PG5736
6726,Tb927.8.5530,5.72,5.67,3180,3711,"COP9 signalosome complex subunit 5, putative",PG5737
6727,Tb927.8.5540,3.35,3.84,495,1814,Iron-sulfur assembly protein 1,PG5738
6728,Tb927.8.5550,3.25,3.59,147,624,"hypothetical protein, conserved",PG5739
6729,Tb927.8.5560,5.32,5.03,2238,2601,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative",PG5740
6730,Tb927.8.5570,3.45,3.72,717,1463,"transporter, putative",PG5741
6731,Tb927.8.5580,5.7,5.51,3133,3380,"N-terminal region of Chorein, a TM vesicle-mediated sorter/Integral peroxisomal membrane peroxin, putative",PG5742
6732,Tb927.8.5590,5.09,4.97,1827,2533,"SH3-binding, glutamic acid-rich protein, putative",PG5743
6733,Tb927.8.560,5.55,6.13,2721,4772,"hypothetical protein, conserved",PG5744
6734,Tb927.8.5600,7.37,7.2,6157,6166,"transaldolase, putative",PG5745
6735,Tb927.8.5610,5.39,5.47,2382,3303,"hypothetical protein, conserved",PG5746
6736,Tb927.8.5610,5.39,5.47,2382,3303,"hypothetical protein, conserved",PG5746
6737,Tb927.8.5620,4.67,3.97,1322,2004,"ubiquitin carboxyl-terminal hydrolase, putative",PG5747
6738,Tb927.8.5630,6.48,6.63,4964,5596,"dihydroorotase, putative",PG5748
6739,Tb927.8.5640,6.27,7.15,4491,6134,putative succinate dehydrogenase subunit,PG5749
6740,Tb927.8.5650,5.68,5.59,3083,3538,"hypothetical protein, conserved",PG5750
6741,Tb927.8.5660,5.64,5.7,2973,3773,"hypothetical protein, conserved",PG5751
6742,Tb927.8.5680,5.31,5.06,2227,2645,"Pyridoxal-dependent decarboxylase conserved domain containing protein, putative",PG5752
6743,Tb927.8.5690,4.58,3.77,1237,1667,KREPB8,PG5753
6744,Tb927.8.570,7.05,6.36,5810,5196,proteasome regulatory non-ATP-ase subunit 10,PG5754
6745,Tb927.8.5710,5.89,5.42,3598,3225,"recombination initiation protein NBS1, putative",PG5755
6746,Tb927.8.5720,5.55,3.91,2737,1931,tRNA (guanine(37)-N1)-methyltransferase,PG5756
6747,Tb927.8.5730,5.55,5.52,2723,3402,"STE20-like serine/threonine-protein kinase 1, putative",PG5757
6748,Tb927.8.5740,6.39,6.07,4759,4627,"proteasome 26S non-ATPase subunit 9, putative",PG5758
6749,Tb927.8.5750,4.44,3.72,1131,1474,"hypothetical protein, conserved",PG5759
6750,Tb927.8.5760,6.96,6.0,5710,4469,"Ankyrin repeats (many copies)/Alpha/beta hydrolase family, putative",PG5760
6751,Tb927.8.5770,4.86,5.25,1503,2925,Elongator-like Protein 3a,PG5761
6752,Tb927.8.5780,6.89,6.16,5615,4827,"phosphatase of regenerating liver-type phosphatase, putative",PG5762
6753,Tb927.8.580,5.71,3.74,3159,1580,MICOS complex subunit 40,PG5763
6754,Tb927.8.5800,6.49,3.74,4983,1581,"hypothetical protein, conserved",PG5764
6755,Tb927.8.5820,5.58,3.98,2814,2017,"Las1-like, putative",PG5765
6756,Tb927.8.5830,6.92,6.76,5655,5776,"SMP-30/Gluconolaconase/LRE-like region, putative",PG5766
6757,Tb927.8.5840,5.41,3.97,2420,2005,"hypothetical protein, conserved",PG5767
6758,Tb927.8.5850,3.48,3.83,751,1807,"hypothetical protein, conserved",PG5768
6759,Tb927.8.5860,5.14,5.89,1931,4243,mitochondrial ribosomal protein L17,PG5769
6760,Tb927.8.5880,7.62,7.02,6310,6021,"eukaryotic translation initiation factor 1A, putative",PG5770
6761,Tb927.8.5890,6.01,6.36,3895,5188,histone chaperone ASF1B,PG5771
6762,Tb927.8.590,5.28,5.57,2160,3517,"carnitine O-palmitoyltransferase, putative",PG5772
6763,Tb927.8.5900,6.39,3.68,4740,1310,"Sedlin, N-terminal conserved region, putative",PG5773
6764,Tb927.8.5910,4.96,3.54,1631,174,hypothetical protein,PG5774
6765,Tb927.8.5940,6.3,5.34,4563,3074,"hypothetical protein, conserved",PG5775
6766,Tb927.8.595,5.94,3.75,3707,1616,hypothetical protein,PG5776
6767,Tb927.8.5950,5.63,5.52,2943,3407,"mitogen-activated protein kinase kinase 4, putative",PG5777
6768,Tb927.8.5960,6.47,5.96,4940,4388,"hypothetical protein, conserved",PG5778
6769,Tb927.8.5970,5.66,5.55,3032,3472,"Cullin 5, putative",PG5779
6770,Tb927.8.5980,5.3,4.58,2214,2235,"TFIIH basal transcription factor complex helicase subunit, putative",PG5780
6771,Tb927.8.5990,5.43,5.74,2463,3878,"NLE (NUC135) domain/WD domain, G-beta repeat, putative",PG5781
6772,Tb927.8.600,5.42,3.74,2440,1576,"Bucentaur or craniofacial development, putative",PG5782
6773,Tb927.8.6000,5.31,5.86,2235,4165,"fatty acid desaturase, putative",PG5783
6774,Tb927.8.6010,3.29,6.49,290,5409,"Heme Response-1 protein, putative",PG5784
6775,Tb927.8.6020,5.3,3.74,2208,1582,"hypothetical protein, conserved",PG5785
6776,Tb927.8.6030,8.26,7.79,6543,6479,"60S ribosomal protein L12, putative",PG5786
6777,Tb927.9.14000,8.26,7.79,6543,6479,"60S ribosomal protein L12, putative",PG5786
6778,Tb927.8.6040,5.69,3.97,3116,2003,kinetoplast ribosomal PPR-repeat containing protein 11,PG5787
6779,Tb927.8.6050,6.1,3.82,4100,1773,"hypothetical protein, conserved",PG5788
6780,Tb927.8.6060,7.84,8.38,6401,6611,2-amino-3-ketobutyrate coenzyme A ligase,PG5789
6781,Tb927.8.6070,5.8,5.78,3343,3964,Trypanosome basal body component protein,PG5790
6782,Tb927.8.6080,6.29,6.67,4526,5666,"Glycerophosphoryl diester phosphodiesterase family, putative",PG5791
6783,Tb927.8.6090,6.22,5.85,4380,4138,"ubiquitin-protein ligase, putative",PG5792
6784,Tb927.8.610,6.27,5.54,4486,3447,"hypothetical protein, conserved",PG5793
6785,Tb927.8.6100,4.41,3.68,1105,1319,"hypothetical protein, conserved",PG5794
6786,Tb927.8.6110,7.78,7.79,6371,6478,"3-hydroxy-3-methylglutaryl-CoA synthase, putative",PG5795
6787,Tb927.8.6120,3.27,5.02,212,2586,"hypothetical protein, conserved",PG5796
6788,Tb927.8.6130,5.38,5.41,2362,3200,"hypothetical protein, conserved",PG5797
6789,Tb927.8.6140,5.35,3.76,2318,1632,"Galactose oxidase, central domain/Kelch motif containing protein, putative",PG5798
6790,Tb927.8.6160,8.26,7.94,6545,6521,"40S ribosomal protein S8, putative",PG5799
6791,Tb927.8.6150,8.26,7.94,6545,6521,"40S ribosomal protein S8, putative",PG5799
6792,Tb927.8.6170,4.59,7.71,1248,6443,"transketolase, putative",PG5800
